id,sales
986,47.718608593672414
987,51.986003976272556
988,53.99990844842006
989,58.59599737004106
1800,21.871345460909865
1801,23.591119323222156
1802,24.204309601364265
1803,24.244710847220496
1804,26.118283894748238
1805,28.06788953631256
1806,30.474446154540594
1807,22.364514626176607
1808,24.09481130965233
1809,24.58897349282507
1810,24.88829237974779
1811,27.522580770979275
1812,29.513268587700477
1813,31.900826778631767
1814,22.245486531207238
1815,23.97578321468296
1816,24.58897349282507
1817,24.88829237974779
1818,27.322133315623287
1819,29.31282113234449
1820,31.75793472170711
1821,22.04503907585125
1822,23.77533575932697
1823,24.38852603746908
1824,24.6878449243918
1825,27.322133315623287
1826,29.31282113234449
1827,31.75793472170711
1828,21.93912722210388
1829,23.669423905579603
1830,24.694144650571715
1831,24.993463537494435
1832,28.022181446038445
1833,30.038331917743758
1834,32.5007410590595
1835,23.483873645018406
1836,25.53012198107861
1837,26.61185907878682
1838,26.91117796570954
1839,29.545466356941027
1840,31.57590375973644
1841,33.268495486048074
1842,23.739449250131717
1843,25.601641743348694
1844,26.214832021490803
1845,26.514150908413523
1846,29.29334826261173
1847,31.323785665407144
1848,33.4134044490148
1849,23.884358213098437
1850,25.746550706315414
1851,26.359740984457524
1852,26.659059871380244
1853,29.29334826261173
1854,31.323785665407144
1855,33.4134044490148
1856,23.884358213098437
1857,26.38287104015582
1858,26.99606131829793
1859,32.16695070004063
1860,34.43839629950946
1861,36.60233191772156
1862,38.58857332970157
1863,27.62072661123893
1864,29.91344276927501
1865,30.52663304741712
1866,32.168791362900805
1867,34.44023696236964
1868,36.89292691396182
1869,38.87916832594183
1870,27.65624447749492
1871,29.948960635531
1872,30.56215091367311
1873,32.04278414156179
1874,34.31422974103062
1875,36.76691969262281
1876,38.75316110460282
1877,27.979989992413294
1878,30.272706150449377
1879,30.885896428591487
1880,32.53412948672416
1881,34.84835873403511
1882,37.44478347552962
1883,39.46277238038367
1884,27.979989992413294
1885,30.272706150449377
1886,30.885896428591487
1887,32.53412948672416
1888,34.84835873403511
1889,37.44478347552962
2700,11.774069622540791
2701,13.854638935742587
2702,13.8676678420143
2703,15.2619542063473
2704,15.913916999156678
2705,17.439598475876263
2706,18.524334607485347
2707,11.679137144177794
2708,13.75970645737959
2709,13.772735363651302
2710,15.167021727984302
2711,15.797001405445888
2712,17.322682882165473
2713,18.407419013774557
2714,11.56222155046702
2715,13.642790863668816
2716,13.84720051102898
2717,15.24148687536198
2718,15.988382146534349
2719,17.782728200142312
2720,18.867464331751396
2721,12.543753462872429
2722,14.121452704994429
2723,14.134481611266141
2724,15.227620217217812
2725,15.97451548839016
2726,17.500196965109758
2727,19.09937090039588
2728,13.064622046651465
2729,15.262154239417429
2730,15.275183145689141
2731,16.66946951002213
2732,17.416364781194464
2733,18.321694828032868
2734,19.288770208542196
2735,13.496747583413267
2736,15.183475670449502
2737,15.196504576721214
2738,16.590790941054195
2739,17.33768621222653
2740,18.90799906108824
2741,19.861657779568052
2742,13.82646063112523
2743,15.591867287129393
2744,15.604896193401105
2745,17.31105844244287
2746,18.057953713615206
2747,18.90799906108824
2748,19.861657779568052
2749,13.82646063112523
2750,15.591867287129393
2751,15.500187274817774
2752,17.20634952385954
2753,17.953244795031875
2754,18.80329014250491
2755,19.75694886098472
2756,13.97661070778649
2757,15.742017363790653
2758,15.755046270062365
2759,20.014605164634904
2760,20.043560564524224
2761,21.151484273748228
2762,21.7786736831553
2763,16.13618326805358
2764,18.31431630427713
2765,18.791975550002455
2766,20.498137799044223
2767,20.527093198933542
2768,21.544504299373703
2769,22.24330402260891
2770,16.600813607507188
2771,18.77894664373074
2772,18.791975550002455
2773,20.498137799044223
2774,20.527093198933542
2775,21.79837495743084
2776,22.566716310408072
2777,16.756309697433952
2778,18.9825750071498
2779,19.03166802853223
2780,20.791918455228984
2781,20.820873855118304
2782,21.895547287401175
2783,22.564051265088587
2784,16.765913839939884
2785,18.979909961830316
2786,19.029002983212745
2787,20.849180787071695
2788,20.878136186961015
2789,21.895547287401175
3600,10.799454969307092
3601,12.807694547533398
3602,13.010526232076023
3603,13.099249270904481
3604,13.326750880476462
3605,15.948198750540891
3606,16.469874680199855
3607,10.840784295675961
3608,12.626554126677886
3609,12.829385811220511
3610,12.779904869838246
3611,12.95133063955905
3612,15.572778509623479
3613,16.094454439282444
3614,10.465364054758549
3615,12.473603632984855
3616,12.709711116777374
3617,12.926889842000033
3618,13.113062125203145
3619,15.734509995267574
3620,16.12773023853234
3621,10.665050884633567
3622,12.673290462859873
3623,12.876122147402498
3624,12.964845186230956
3625,14.013995180630001
3626,16.635443050694427
3627,17.028663293959212
3628,11.69870554530588
3629,13.706945123532183
3630,13.792067974255334
3631,13.880791013083792
3632,14.02900795205598
3633,16.635443050694427
3634,17.028663293959212
3635,11.914267660291113
3636,13.922507238517417
3637,14.007630089240566
3638,14.096353128069026
3639,14.244570067041213
3640,16.851005165679677
3641,17.244225408944462
3642,11.708069959638822
3643,13.922507238517417
3644,14.007630089240566
3645,14.096353128069026
3646,14.329311013983732
3647,17.69537699536319
3648,18.45062372278554
3649,11.691329966158108
3650,13.905767245036703
3651,14.14111128522105
3652,14.798804858430891
3653,15.088941896724712
3654,17.778260824534946
3655,18.45062372278554
3656,11.691329966158108
3657,13.905767245036703
3658,14.501516335814706
3659,16.823501385805034
3660,17.05312135037959
3661,19.689949512786573
3662,20.005637214473865
3663,12.918082592301836
3664,15.290137878316491
3665,15.525481918500839
3666,16.41661976733441
3667,16.646239731908967
3668,19.80493124093827
3669,20.477294139188864
3670,13.264552031744063
3671,15.636607317758719
3672,15.928827575501652
3673,16.870171846242535
3674,17.09979181081709
3675,19.753900833859625
3676,20.42626373211022
3677,13.83257599950241
3678,15.539669441857544
3679,15.831889699600477
3680,16.773233970341355
3681,17.002853934915912
3682,19.656962957958445
3683,20.32932585620904
3684,13.958064026389954
3685,15.665157468745088
3686,15.957377726488021
3687,16.9890060082002
3688,17.237817872060475
3689,19.89192689510301
4500,31.632521009292482
4501,38.45327195296721
4502,38.43702063953177
4503,42.029091796243506
4504,43.16242697044081
4505,46.42055141349659
4506,51.374406487418746
4507,31.80658512996026
4508,38.62733607363498
4509,38.61108476019954
4510,42.2213792374943
4511,43.3547144116916
4512,46.61283885474738
4513,50.98093907046154
4514,31.41311771300301
4515,38.23386865667777
4516,38.39099756200766
4517,41.9830687187194
4518,43.11640389291671
4519,46.374528335972485
4520,51.15431928922687
4521,33.30507291930838
4522,38.4072488754431
4523,38.39099756200766
4524,41.9830687187194
4525,43.11640389291671
4526,46.374528335972485
4527,51.15431928922687
4528,33.30507291930838
4529,38.41881253914928
4530,39.99146709423637
4531,45.93158566011687
4532,47.93992006814886
4533,51.516747322100734
4534,55.4518316725743
4535,36.662333537281825
4536,41.79038495825221
4537,42.00461317920236
4538,45.73630629746364
4539,47.774786336400354
4540,51.449632250781285
4541,56.03099619993627
4542,36.69247916818655
4543,41.82053058915694
4544,42.034758810107085
4545,45.76645192836837
4546,47.774786336400354
4547,52.090821050817524
4548,56.22118476394432
4549,36.69247916818655
4550,41.82053058915694
4551,42.034758810107085
4552,45.418054320623206
4553,47.42638872865519
4554,52.35366763944821
4555,56.624059051372384
4556,36.83278185289532
4557,42.11404545043759
4558,42.339579631194304
4559,53.86237276730489
4560,58.063547796747216
4561,62.17350547573045
4562,66.36121671975955
4563,46.20758895746716
4564,51.59572866894321
4565,51.84346789484491
4566,53.9101824394985
4567,58.111357468940824
4568,62.14561520700426
4569,66.33332645103336
4570,46.17969868874097
4571,51.56783840021702
4572,51.815577626118724
4573,53.9101824394985
4574,58.09153954927406
4575,62.1257972873375
4576,66.3135085313666
4577,46.159880769074206
4578,51.54802048055026
4579,51.79575970645196
4580,53.890364519831735
4581,58.09153954927406
4582,62.1257972873375
4583,66.3135085313666
4584,46.159880769074206
4585,51.54802048055026
4586,51.50976995595432
4587,53.60437476933409
4588,57.80554979877642
4589,61.83980753683986
5400,28.176176045078105
5401,35.56203534473418
5402,35.616174061108524
5403,36.95570614637247
5404,40.00293841621397
5405,43.68793272923357
5406,45.49764721558856
5407,28.11628372786782
5408,35.502143027523914
5409,35.55628174389826
5410,36.89581382916221
5411,39.94304609900371
5412,45.59878171083299
5413,47.40849619718797
5414,30.027132709467235
5415,37.41299200912333
5416,37.467130725497675
5417,38.80666281076162
5418,42.942669983845576
5419,46.68755661407544
5420,48.872057074198366
5421,32.83906452613512
5422,38.9132110399086
5423,38.96734975628295
5424,40.30688184154689
5425,43.31745595761352
5426,47.06234258784338
5427,48.872057074198366
5428,33.8562177180586
5429,38.687690587017954
5430,38.7418293033923
5431,42.80222326009145
5432,45.83679314671398
5433,48.58457620556714
5434,49.756109488144794
5435,36.387368565850046
5436,41.593351987938725
5437,41.674050498815006
5438,43.07664319418579
5439,46.11121308080832
5440,49.32983205823162
5441,50.501365340809286
5442,36.387368565850046
5443,41.593351987938725
5444,41.674050498815006
5445,43.07664319418579
5446,46.11121308080832
5447,49.32983205823162
5448,50.64080733179721
5449,36.387368565850046
5450,41.593351987938725
5451,41.674050498815006
5452,43.07664319418579
5453,46.11121308080832
5454,49.32983205823162
5455,52.196998044388224
5456,36.14947870879027
5457,42.53975084784946
5458,42.62044935872574
5459,52.35955404367768
5460,55.95298244683771
5461,59.25572008762877
5462,62.122886073785374
5463,43.65679936149935
5464,49.83474962329609
5465,49.91544813417237
5466,52.35955404367768
5467,55.95298244683771
5468,59.537018853313135
5469,62.40418483946974
5470,43.65679936149935
5471,49.83474962329609
5472,49.91544813417237
5473,52.35955404367768
5474,55.95298244683771
5475,59.537018853313135
5476,62.40418483946974
5477,43.65679936149935
5478,49.83474962329609
5479,49.91544813417237
5480,52.35955404367768
5481,55.95298244683771
5482,59.537018853313135
5483,62.40418483946974
5484,43.65679936149935
5485,49.83474962329609
5486,49.91544813417237
5487,52.35955404367768
5488,55.95298244683771
5489,59.591547938738465
6300,40.54496105095133
6301,48.052608979455044
6302,47.49061943264764
6303,52.30169758811176
6304,56.38373728679669
6305,61.19413221727501
6306,61.98390434230745
6307,41.328556151872704
6308,48.83620408037642
6309,48.274214533569015
6310,52.82201780509659
6311,57.14353066155064
6312,61.63462229609781
6313,62.424394421130245
6314,41.7690462306955
6315,49.27669415919922
6316,48.71470461239181
6317,53.26250788391939
6318,57.14353066155064
6319,61.63462229609781
6320,61.62466989034031
6321,40.969321699905564
6322,48.47696962840928
6323,47.914980081601875
6324,52.46278335312945
6325,56.343806130760704
6326,60.83489776530787
6327,61.62466989034031
6328,40.969321699905564
6329,48.47696962840928
6330,47.914980081601875
6331,57.01404155945565
6332,60.8950643370869
6333,65.38615597163401
6334,66.11263636809201
6335,44.42978527270809
6336,52.80902875959717
6337,52.247039212789765
6338,57.78311898028513
6339,61.66414175791638
6340,66.09994154274682
6341,66.82642193920482
6342,44.37449342299145
6343,52.75373690988053
6344,52.19174736307313
6345,57.72782713056849
6346,62.338508307979765
6347,66.72435474070583
6348,67.45083513716384
6349,45.48649898666327
6350,53.86574247355235
6351,53.30375292674495
6352,58.839832694240314
6353,62.720855471871566
6354,67.10670190459764
6355,71.10597950443793
6356,46.01868302090092
6357,54.397926507790004
6358,53.8359369609826
6359,69.37023711084355
6360,72.98504708425772
6361,78.54465715274934
6362,81.31253451413744
6363,55.010586863805045
6364,66.40617914027982
6365,65.84418959347248
6366,70.46564162040137
6367,74.73053226671385
6368,80.29014233520547
6369,83.05801969659358
6370,56.68635568354951
6371,67.05625981317813
6372,66.27231011540431
6373,70.8937621423332
6374,74.50857211574737
6375,80.06818218423899
6376,82.8360595456271
6377,56.464395532583
6378,66.83429966221165
6379,66.27231011540431
6380,70.8937621423332
6381,74.50857211574737
6382,80.06818218423899
6383,83.39346987832685
6384,58.73587007804304
6385,67.2974145980717
6386,66.73542505126436
6387,71.35687707819325
6388,74.97168705160742
6389,80.62559251693875
7200,27.20132718026667
7201,30.48541859701648
7202,30.62073768629966
7203,33.44949619260566
7204,35.96854218151056
7205,37.86315351535164
7206,40.39468102662223
7207,27.20132718026667
7208,30.48541859701648
7209,30.62073768629966
7210,33.50662102864855
7211,37.98131800274609
7212,40.08631707468656
7213,42.61784458595715
7214,28.87538681845063
7215,32.159478235200375
7216,32.29479732448356
7217,35.938532623278284
7218,39.39366835510423
7219,41.288279688945316
7220,44.03215180928564
7221,29.991401019277554
7222,33.62653612361726
7223,33.76185521290044
7224,36.59061371920648
7225,40.783852839519106
7226,42.44203334676522
7227,44.28194723649275
7228,31.24442997935783
7229,34.879565083697486
7230,35.01488417298067
7231,38.92552788767176
7232,41.99367779772764
7233,43.71286963254324
7234,46.25554118987426
7235,33.2134700001385
7236,36.91417036464848
7237,37.04948945393166
7238,39.75030821041422
7239,42.8184581204701
7240,44.47663862771621
7241,46.25554118987426
7242,33.68398603524211
7243,37.09106217135684
7244,37.226381260640025
7245,39.92720001712258
7246,42.99534992717846
7247,44.47663862771621
7248,46.25554118987426
7249,33.68398603524211
7250,37.09106217135684
7251,37.226381260640025
7252,39.92720001712258
7253,42.99534992717846
7254,45.17299169578312
7255,47.07746150097742
7256,33.68398603524211
7257,37.09106217135684
7258,37.226381260640025
7259,47.06369024564059
7260,49.19804828724478
7261,51.37569005584944
7262,53.18762824449194
7263,37.596354770665265
7264,43.07563276308486
7265,43.311001311648106
7266,47.16373970492065
7267,49.19804828724478
7268,51.37569005584944
7269,53.18762824449194
7270,37.69640422994532
7271,43.17568222236492
7272,43.311001311648106
7273,47.16373970492065
7274,49.19804828724478
7275,51.37569005584944
7276,53.18762824449194
7277,37.69640422994532
7278,43.17568222236492
7279,43.311001311648106
7280,47.16373970492065
7281,49.19804828724478
7282,51.40602192766464
7283,53.21796011630714
7284,37.69640422994532
7285,43.12044265752741
7286,43.2557617468106
7287,47.108500140083144
7288,49.142808722407274
7289,51.35078236282713
8100,40.49620594717959
8101,48.92888720011507
8102,48.92888720011507
8103,54.11830985814618
8104,58.52833699673379
8105,60.84011675448172
8106,64.69031329738824
8107,40.49620594717959
8108,48.92888720011507
8109,48.92888720011507
8110,54.11830985814618
8111,58.52833699673379
8112,60.84011675448172
8113,64.69031329738824
8114,40.49620594717959
8115,48.92888720011507
8116,48.92888720011507
8117,54.11830985814618
8118,58.453914256323145
8119,60.58614349020273
8120,64.43634003310923
8121,39.91724466755319
8122,48.67491393583608
8123,48.67491393583608
8124,53.86433659386719
8125,58.2743637324548
8126,60.58614349020273
8127,64.47809151847036
8128,39.91724466755319
8129,48.716665421197206
8130,48.716665421197206
8131,53.96650947391398
8132,58.37653661250159
8133,61.69921244979858
8134,64.73548392933705
8135,40.80702737760557
8136,49.78798289543193
8137,49.78798289543193
8138,54.97740555346304
8139,59.38743269205065
8140,61.69921244979858
8141,66.78330786572629
8142,43.08407122491588
8143,52.06502674274224
8144,52.06502674274224
8145,57.25444940077335
8146,61.66447653936096
8147,63.97625629710889
8148,66.79769164398307
8149,44.53237270918303
8150,52.17724518698582
8151,52.17724518698582
8152,57.366667845016934
8153,61.77669498360454
8154,64.08847474135248
8155,66.90991008822665
8156,44.53237270918303
8157,52.17724518698582
8158,52.58121002134323
8159,64.51700783401732
8160,68.95270698291998
8161,72.74444001887865
8162,78.35675078385478
8163,53.763938777966594
8164,61.50155125436328
8165,61.50155125436328
8166,64.97128665028262
8167,69.40698579918528
8168,73.80674669654455
8169,79.98181443234468
8170,54.33334255518207
8171,62.070955031578755
8172,62.070955031578755
8173,65.5406904274981
8174,69.97638957640076
8175,73.80674669654455
8176,79.98181443234468
8177,54.33334255518207
8178,62.070955031578755
8179,62.070955031578755
8180,65.5406904274981
8181,69.97638957640076
8182,73.80674669654455
8183,81.09281306887911
8184,54.33334255518207
8185,62.070955031578755
8186,62.070955031578755
8187,65.5406904274981
8188,69.97638957640076
8189,73.80674669654455
9000,37.46344350811139
9001,45.02146057677857
9002,46.615327571576636
9003,48.457512365305945
9004,51.283426216355785
9005,56.59604518973467
9006,59.25586616012277
9007,37.335318106929755
9008,44.89333517559694
9009,46.36581386816949
9010,48.33612406308043
9011,51.16203791413027
9012,56.474656887509155
9013,59.13447785789726
9014,37.21392980470424
9015,44.77194687337143
9016,46.36581386816949
9017,48.33612406308043
9018,51.16203791413027
9019,56.474656887509155
9020,60.44003551356182
9021,37.24894376085952
9022,44.77194687337143
9023,46.36581386816949
9024,48.040821521051456
9025,50.866735372101296
9026,56.17935434548018
9027,60.14473297153284
9028,36.95364121883054
9029,44.47664433134245
9030,49.723260832871404
9031,51.88428366340001
9032,54.71019751444985
9033,59.46773658386444
9034,62.5612128004123
9035,40.7971033611791
9036,48.96023095234769
9037,50.554097947145756
9038,52.5244081420567
9039,55.60986784335633
9040,60.36740691277092
9041,63.46088312931877
9042,40.7971033611791
9043,49.21977680259748
9044,50.81364379739554
9045,52.79005124504556
9046,55.6159650960954
9047,60.37350416550999
9048,63.46698038205785
9049,41.47301831888732
9050,49.225874055336554
9051,50.81974105013462
9052,52.79005124504556
9053,55.6159650960954
9054,60.37350416550999
9055,63.46698038205785
9056,41.47301831888732
9057,49.225874055336554
9058,52.090293343479935
9059,62.416967886662924
9060,65.3991881517311
9061,71.20209041082718
9062,75.03330469021293
9063,51.29677852354762
9064,57.77295686344652
9065,59.36682385824458
9066,62.416967886662924
9067,65.3991881517311
9068,72.45301619932422
9069,77.08610467718009
9070,51.29677852354762
9071,57.77295686344652
9072,59.36682385824458
9073,62.416967886662924
9074,65.3991881517311
9075,73.25489039779434
9076,77.08610467718009
9077,51.29677852354762
9078,57.77295686344652
9079,59.36682385824458
9080,62.416967886662924
9081,65.3991881517311
9082,73.25489039779434
9083,77.08610467718009
9084,51.726558261777036
9085,57.697486519401096
9086,59.29135351419916
9087,62.15439288494851
9088,65.13661315001671
9089,72.99231539607996
9900,38.90342954334921
9901,44.171979997855615
9902,44.71439803905137
9903,47.81420900293042
9904,51.69462817847685
9905,52.88912977718669
9906,57.276182326742976
9907,38.71659130058075
9908,43.985141755087156
9909,44.52755979628291
9910,47.62737076016196
9911,51.50778993570839
9912,52.88912977718669
9913,57.276182326742976
9914,38.71659130058075
9915,43.985141755087156
9916,44.52755979628291
9917,47.62737076016196
9918,51.50778993570839
9919,53.73337425724352
9920,58.120426806799806
9921,38.794726385778745
9922,44.725936345729146
9923,45.80155259014926
9924,48.90136355402831
9925,52.781782729574736
9926,55.19394685130347
9927,59.51833992100547
9928,39.80281922416247
9929,45.07136967866887
9930,46.00114199560716
9931,49.100952959486214
9932,52.98137213503264
9933,55.41196384723131
9934,61.18326102519375
9935,42.0581832974815
9936,47.67765496439181
9937,48.470497355726486
9938,51.57030831960554
9939,55.450727495151966
9940,57.881319207350636
9941,61.53418223759766
9942,42.40910450988541
9943,47.87655011751973
9944,48.975335259138326
9945,52.07514622301738
9946,55.955565398563806
9947,58.386157110762475
9948,62.0390201410095
9949,43.31367402035554
9950,48.582224474861945
9951,49.37506686619662
9952,52.47487783007567
9953,56.91970199991494
9954,59.63221666507198
9955,64.83658197827607
9956,43.31367402035554
9957,48.582224474861945
9958,52.85234092781354
9959,62.691363772676524
9960,67.31646661152989
9961,69.34684547033356
9962,74.55121078353761
9963,51.58468712107314
9964,58.53293895945274
9965,59.325781350787416
9966,63.05523289471166
9967,67.68033573356502
9968,69.71071459236869
9969,74.55121078353761
9970,51.58468712107314
9971,58.53293895945274
9972,59.325781350787416
9973,63.05523289471166
9974,67.68033573356502
9975,69.71071459236869
9976,74.55121078353761
9977,51.58468712107314
9978,58.53293895945274
9979,59.325781350787416
9980,63.05523289471166
9981,67.68033573356502
9982,69.71071459236869
9983,74.60325056045987
9984,52.264575508917176
9985,59.21282734729678
9986,60.005669738631454
9987,63.735121282555696
9988,68.720679847476
9989,70.75105870627968
10800,44.98239971273276
10801,51.58700243581444
10802,51.62593123684194
10803,57.49143451334693
10804,60.61979519454317
10805,63.865814130972616
10806,68.58977066963034
10807,46.300013743517866
10808,54.68166328220895
10809,54.720592083236454
10810,59.003090606696
10811,62.131451287892205
10812,65.3774702243216
10813,69.69052715578161
10814,48.07706055912727
10815,54.68166328220895
10816,54.720592083236454
10817,59.003090606696
10818,62.131451287892205
10819,65.3774702243216
10820,69.69052715578161
10821,48.720951996124874
10822,54.68166328220895
10823,54.45700732503608
10824,58.739505848495625
10825,61.86786652969183
10826,65.11388546612125
10827,69.42694239758126
10828,48.4573672379245
10829,54.71098013206624
10830,58.002439729648124
10831,63.28775761264298
10832,66.79741352433564
10833,69.88730938386766
10834,75.27714031869552
10835,52.79530204891561
10836,60.010965229770136
10837,60.04989403079764
10838,64.33239255425714
10839,67.93029722007017
10840,72.05408184001544
10841,77.40024849522382
10842,53.83161418462853
10843,61.67316127431516
10844,62.176686984238636
10845,65.99020552430873
10846,69.49986143600131
10847,72.56857902662253
10848,77.45014877293491
10849,54.02999300126642
10850,61.871540090953054
10851,61.91046889198056
10852,65.72398743205066
10853,69.23364334374324
10854,72.56857902662253
10855,77.45014877293491
10856,54.02999300126642
10857,61.871540090953054
10858,61.91046889198056
10859,75.6810387144623
10860,79.73021324292795
10861,84.96521926313548
10862,89.75455769915551
10863,60.73001986159896
10864,70.44275362053868
10865,70.4816824215662
10866,75.6810387144623
10867,80.16444626353291
10868,85.39945228374044
10869,90.18879071976048
10870,61.164252882203904
10871,70.87698664114365
10872,70.91591544217117
10873,76.59156404121339
10874,80.64073856967903
10875,85.87574458988657
10876,90.98955371078644
10877,61.96501587322994
10878,71.67774963216961
10879,71.71667843319713
10880,76.91603472609323
10881,80.96520925455887
10882,86.2002152747664
10883,90.98955371078644
10884,61.47612427787492
10885,71.67774963216961
10886,71.71667843319713
10887,76.91603472609323
10888,80.96520925455887
10889,86.2002152747664
11700,30.77711271752237
11701,36.1270944473809
11702,36.897860305110704
11703,39.07246316707228
11704,41.447745709774175
11705,43.63102478731613
11706,46.13532708643592
11707,31.21214004999766
11708,36.562121779856184
11709,37.33288763758599
11710,39.507490499547565
11711,41.59081329764966
11712,43.63102478731613
11713,46.13532708643592
11714,31.351508776264517
11715,36.719200449013776
11716,37.35059758047673
11717,39.525200442438305
11718,41.6085232405404
11719,43.63102478731613
11720,46.13532708643592
11721,31.369218719155256
11722,37.250099045866406
11723,37.88149617732936
11724,40.056099039290935
11725,42.13942183739303
11726,44.16192338416876
11727,46.13532708643592
11728,31.900117316007883
11729,37.250099045866406
11730,38.02440242950009
11731,44.35175748777265
11732,46.96015767235555
11733,49.64511560063894
11734,51.46552482055779
11735,36.78463002582559
11736,42.1346117556841
11737,42.1299498114535
11738,44.85842002191792
11739,47.04814817986521
11740,51.54892147220398
11741,53.36933069212283
11742,36.801861625301115
11743,42.269807077551334
11744,42.265145133320736
11745,44.85842002191792
11746,47.18624161804219
11747,51.68701491038096
11748,53.50742413029981
11749,36.801861625301115
11750,42.269807077551334
11751,42.265145133320736
11752,44.85842002191792
11753,47.15083070278988
11754,51.65160399512865
11755,53.472013215047504
11756,36.76645071004881
11757,42.23439616229903
11758,42.22973421806843
11759,50.79669628868853
11760,52.85103973626696
11761,58.3001978844136
11762,60.725726170912395
11763,42.06717460030013
11764,47.85845028171553
11765,47.85378833748493
11766,50.818054177376666
11767,53.03265885288271
11768,58.48181700102935
11769,60.929454354792256
11770,42.944474993211415
11771,48.922366640970395
11772,48.94369571028509
11773,51.79951983548592
11774,54.01412451099196
11775,59.4632826591386
11776,61.91092001290151
11777,43.13467978349356
11778,48.965998183505505
11779,48.9873272528202
11780,51.84315137802103
11781,54.05775605352707
11782,59.4632826591386
11783,61.85238561188147
11784,43.07614538247353
11785,48.90746378248547
11786,48.92879285180017
11787,51.784616977000994
11788,53.99922165250704
11789,59.404748258118566
12600,53.598649957963765
12601,60.16004359464358
12602,60.46130093028254
12603,65.67886538418439
12604,69.57815468945721
12605,74.82090682934606
12606,74.92562095412488
12607,53.760638492649896
12608,60.32203212932971
12609,59.99332086520684
12610,65.04889678442252
12611,68.94818608969534
12612,74.19093822958419
12613,74.29565235436301
12614,53.130669892888065
12615,59.69206352956788
12616,59.99332086520684
12617,65.04889678442252
12618,68.94818608969534
12619,74.19093822958419
12620,74.29565235436301
12621,53.130669892888065
12622,59.69206352956788
12623,59.99332086520684
12624,65.04889678442252
12625,68.94818608969534
12626,74.19093822958419
12627,77.3894874367522
